"COUNTRY","Country","SEX","Sex","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2011","2011",,,"0","Units",,,8.1163859112,,
"AUS","Australia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2012","2012",,,"0","Units",,,7.2463768116,,
"AUS","Australia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2013","2013",,,"0","Units",,,8.4507042254,,
"AUS","Australia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2014","2014",,,"0","Units",,,6.6666666667,,
"AUS","Australia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2015","2015",,,"0","Units",,,7.506350422,,
"AUS","Australia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2016","2016",,,"0","Units",,,10.120532319,,
"AUS","Australia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2017","2017",,,"0","Units",,,6.25,,
"AUS","Australia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2018","2018",,,"0","Units",,,7.4074074074,,
"AUS","Australia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2019","2019",,,"0","Units",,,4.7278495343,,
"AUS","Australia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2020","2020",,,"0","Units",,,6.25,,
"AUS","Australia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2021","2021",,,"0","Units",,,6.976744186,,
"AUS","Australia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2022","2022",,,"0","Units",,,5.6666666667,,
"CYP","Cyprus","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2006","2006",,,"0","Units",,,26.85827552,,
"CYP","Cyprus","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2010","2010",,,"0","Units",,,16.7,,
"CYP","Cyprus","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2014","2014",,,"0","Units",,,8.6516853933,,
"CYP","Cyprus","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2018","2018",,,"0","Units",,,7.3684210526,,
"CYP","Cyprus","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2019","2019",,,"0","Units",,,3.7766296892,,
"CYP","Cyprus","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2020","2020",,,"0","Units",,,9.389836562,,
"CYP","Cyprus","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2021","2021",,,"0","Units",,,16.477970831,,
"ESP","Spain","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,13.533333333,,
"ESP","Spain","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,13.504464286,,
"ESP","Spain","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,11.540497618,,
"ESP","Spain","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,8.6216072379,,
"ESP","Spain","MW","All persons","GWG5","Gender wage gap at median","2020","2020",,,"0","Units",,,8.0937131267,,
"ESP","Spain","MW","All persons","GWG5","Gender wage gap at median","2021","2021",,,"0","Units",,,3.7163571284,,
"ISR","Israel","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2005","2005",,,"0","Units",,,27.200680815,,
"ISR","Israel","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2006","2006",,,"0","Units",,,27.657898882,,
"ISR","Israel","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2007","2007",,,"0","Units",,,29.251399941,,
"ISR","Israel","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2008","2008",,,"0","Units",,,32.267262272,,
"ISR","Israel","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2009","2009",,,"0","Units",,,27.806800912,,
"ISR","Israel","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2010","2010",,,"0","Units",,,28.225958814,,
"ISR","Israel","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2011","2011",,,"0","Units",,,27.124918002,,
"ISR","Israel","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2012","2012",,,"0","Units",,,29.748637436,,
"ISR","Israel","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2013","2013",,,"0","Units",,,31.900952687,,
"ISR","Israel","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2014","2014",,,"0","Units",,,30.193733742,,
"ISR","Israel","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2015","2015",,,"0","Units",,,28.451603325,,
"ISR","Israel","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2016","2016",,,"0","Units",,,29.873002555,,
"ISR","Israel","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2017","2017",,,"0","Units",,,30.894832957,,
"ISR","Israel","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2018","2018",,,"0","Units",,,29.84483906,,
"ISR","Israel","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2019","2019",,,"0","Units",,,27.979182893,,
"LUX","Luxembourg","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,7.6680672269,,
"LUX","Luxembourg","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,4.5921644188,,
"LUX","Luxembourg","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,3.4029167858,,
"POL","Poland","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,11.440420483,,
"POL","Poland","MW","All persons","GWG5","Gender wage gap at median","2008","2008",,,"0","Units",,,12.993822243,,
"POL","Poland","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,7.1902070437,,
"POL","Poland","MW","All persons","GWG5","Gender wage gap at median","2012","2012",,,"0","Units",,,10.620155274,,
"POL","Poland","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,11.07286288,,
"POL","Poland","MW","All persons","GWG5","Gender wage gap at median","2016","2016",,,"0","Units",,,9.4178809362,,
"POL","Poland","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,11.497909952,,
"POL","Poland","MW","All persons","GWG5","Gender wage gap at median","2020","2020",,,"0","Units",,,8.6906141367,,
"JPN","Japan","MW","All persons","GWG5","Gender wage gap at median","2005","2005",,,"0","Units",,,32.825438887,,
"JPN","Japan","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,32.980832783,,
"JPN","Japan","MW","All persons","GWG5","Gender wage gap at median","2007","2007",,,"0","Units",,,31.742323097,,
"JPN","Japan","MW","All persons","GWG5","Gender wage gap at median","2008","2008",,,"0","Units",,,30.694397853,,
"JPN","Japan","MW","All persons","GWG5","Gender wage gap at median","2009","2009",,,"0","Units",,,28.284923928,,
"JPN","Japan","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,28.684300928,,
"JPN","Japan","MW","All persons","GWG5","Gender wage gap at median","2011","2011",,,"0","Units",,,27.395364926,,
"JPN","Japan","MW","All persons","GWG5","Gender wage gap at median","2012","2012",,,"0","Units",,,26.523545706,,
"JPN","Japan","MW","All persons","GWG5","Gender wage gap at median","2013","2013",,,"0","Units",,,26.587578507,,
"JPN","Japan","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,25.870989997,,
"JPN","Japan","MW","All persons","GWG5","Gender wage gap at median","2015","2015",,,"0","Units",,,25.731790334,,
"JPN","Japan","MW","All persons","GWG5","Gender wage gap at median","2016","2016",,,"0","Units",,,24.601289447,,
"JPN","Japan","MW","All persons","GWG5","Gender wage gap at median","2017","2017",,,"0","Units",,,24.518092661,,
"JPN","Japan","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,23.537368955,,
"JPN","Japan","MW","All persons","GWG5","Gender wage gap at median","2019","2019",,,"0","Units",,,23.480013436,,
"JPN","Japan","MW","All persons","GWG5","Gender wage gap at median","2020","2020",,,"0","Units",,,22.518568535,,
"JPN","Japan","MW","All persons","GWG5","Gender wage gap at median","2021","2021",,,"0","Units",,,22.113766409,,
"CHE","Switzerland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2006","2006",,,"0","Units",,,26.109772884,,
"CHE","Switzerland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2008","2008",,,"0","Units",,,26.149802891,,
"CHE","Switzerland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2010","2010",,,"0","Units",,,24.947858174,,
"CHE","Switzerland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2012","2012",,,"0","Units",,,24.04252111,,
"CHE","Switzerland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2014","2014",,,"0","Units",,,20.835641371,,
"CHE","Switzerland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2016","2016",,,"0","Units",,,19.998440667,,
"CHE","Switzerland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2018","2018",,,"0","Units",,,20.225225225,,
"CHE","Switzerland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2020","2020",,,"0","Units",,,18.636230182,,
"GBR","United Kingdom","MW","All persons","GWG5","Gender wage gap at median","2005","2005",,,"0","Units",,,22.0639582,,
"GBR","United Kingdom","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,21.718084024,,
"GBR","United Kingdom","MW","All persons","GWG5","Gender wage gap at median","2007","2007",,,"0","Units",,,21.634780707,,
"GBR","United Kingdom","MW","All persons","GWG5","Gender wage gap at median","2008","2008",,,"0","Units",,,21.857869108,,
"GBR","United Kingdom","MW","All persons","GWG5","Gender wage gap at median","2009","2009",,,"0","Units",,,20.686295954,,
"GBR","United Kingdom","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,19.231436918,,
"GBR","United Kingdom","MW","All persons","GWG5","Gender wage gap at median","2011","2011",,,"0","Units",,,18.246005203,,
"GBR","United Kingdom","MW","All persons","GWG5","Gender wage gap at median","2012","2012",,,"0","Units",,,17.783882784,,
"GBR","United Kingdom","MW","All persons","GWG5","Gender wage gap at median","2013","2013",,,"0","Units",,,17.482014388,,
"GBR","United Kingdom","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,17.382742571,,
"GBR","United Kingdom","MW","All persons","GWG5","Gender wage gap at median","2015","2015",,,"0","Units",,,17.101551481,,
"GBR","United Kingdom","MW","All persons","GWG5","Gender wage gap at median","2016","2016",,,"0","Units",,,16.796536797,,
"GBR","United Kingdom","MW","All persons","GWG5","Gender wage gap at median","2017","2017",,,"0","Units",,,16.534100525,,
"GBR","United Kingdom","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,16.310424203,,
"GBR","United Kingdom","MW","All persons","GWG5","Gender wage gap at median","2019","2019",,,"0","Units",,,16.099809282,,
"GBR","United Kingdom","MW","All persons","GWG5","Gender wage gap at median","2020","2020",,,"0","Units",,,11.983805668,,
"GBR","United Kingdom","MW","All persons","GWG5","Gender wage gap at median","2021","2021",,,"0","Units",,,14.349294045,,
"BEL","Belgium","MW","All persons","GWG5","Gender wage gap at median","2005","2005",,,"0","Units",,,11.511092507,,
"BEL","Belgium","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,10.253267974,,
"BEL","Belgium","MW","All persons","GWG5","Gender wage gap at median","2007","2007",,,"0","Units",,,9.8736176935,,
"BEL","Belgium","MW","All persons","GWG5","Gender wage gap at median","2008","2008",,,"0","Units",,,8.9157536834,,
"BEL","Belgium","MW","All persons","GWG5","Gender wage gap at median","2009","2009",,,"0","Units",,,7.4804614812,,
"BEL","Belgium","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,7.0437956204,,
"BEL","Belgium","MW","All persons","GWG5","Gender wage gap at median","2011","2011",,,"0","Units",,,5.8381088825,,
"BEL","Belgium","MW","All persons","GWG5","Gender wage gap at median","2012","2012",,,"0","Units",,,6.4111498258,,
"BEL","Belgium","MW","All persons","GWG5","Gender wage gap at median","2013","2013",,,"0","Units",,,5.9128630705,,
"BEL","Belgium","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,3.2989003665,,
"BEL","Belgium","MW","All persons","GWG5","Gender wage gap at median","2015","2015",,,"0","Units",,,4.672,,
"BEL","Belgium","MW","All persons","GWG5","Gender wage gap at median","2016","2016",,,"0","Units",,,3.7012987013,,
"BEL","Belgium","MW","All persons","GWG5","Gender wage gap at median","2017","2017",,,"0","Units",,,4.1902961563,,
"BEL","Belgium","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,3.4087569791,,
"BEL","Belgium","MW","All persons","GWG5","Gender wage gap at median","2019","2019",,,"0","Units",,,3.798185941,,
"BEL","Belgium","MW","All persons","GWG5","Gender wage gap at median","2020","2020",,,"0","Units",,,1.1731843575,,
"HUN","Hungary","MW","All persons","GWG5","Gender wage gap at median","2005","2005",,,"0","Units",,,4.0215265743,,
"HUN","Hungary","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,0.3843870359,,
"HUN","Hungary","MW","All persons","GWG5","Gender wage gap at median","2007","2007",,,"0","Units",,,3.6481061267,,
"HUN","Hungary","MW","All persons","GWG5","Gender wage gap at median","2008","2008",,,"0","Units",,,2.2206544601,,
"HUN","Hungary","MW","All persons","GWG5","Gender wage gap at median","2009","2009",,,"0","Units",,,3.8760880696,,
"HUN","Hungary","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,6.3817122518,,
"HUN","Hungary","MW","All persons","GWG5","Gender wage gap at median","2011","2011",,,"0","Units",,,6.8639053254,,
"HUN","Hungary","MW","All persons","GWG5","Gender wage gap at median","2012","2012",,,"0","Units",,,11.332462443,,
"HUN","Hungary","MW","All persons","GWG5","Gender wage gap at median","2013","2013",,,"0","Units",,,8.7236506348,,
"HUN","Hungary","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,3.7726055271,,
"HUN","Hungary","MW","All persons","GWG5","Gender wage gap at median","2015","2015",,,"0","Units",,,9.5238095238,,
"HUN","Hungary","MW","All persons","GWG5","Gender wage gap at median","2016","2016",,,"0","Units",,,9.3643171806,,
"HUN","Hungary","MW","All persons","GWG5","Gender wage gap at median","2017","2017",,,"0","Units",,,5.3202686547,,
"HUN","Hungary","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,5.0632142857,,
"HUN","Hungary","MW","All persons","GWG5","Gender wage gap at median","2019","2019",,,"0","Units",,,12.753673197,,
"HUN","Hungary","MW","All persons","GWG5","Gender wage gap at median","2020","2020",,,"0","Units",,,12.350016442,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2005","2005",,,"0","Units",,,8.6243763364,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,8.210742388,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2007","2007",,,"0","Units",,,8.7894397939,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2008","2008",,,"0","Units",,,8.7575757576,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2009","2009",,,"0","Units",,,8.2843713278,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,7.2360953462,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2011","2011",,,"0","Units",,,7.1448124829,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2012","2012",,,"0","Units",,,5.7921184872,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2013","2013",,,"0","Units",,,6.5970453388,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,5.8006941001,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2015","2015",,,"0","Units",,,6.9577735125,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2016","2016",,,"0","Units",,,6.3063063063,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2017","2017",,,"0","Units",,,5.4947613504,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,5.1293690422,,
"NOR","Norway","MW","All persons","GWG5","Gender wage gap at median","2019","2019",,,"0","Units",,,4.3678665496,,
